"","id","income","education","gender","age","union","height","weight","surveydate","female"
"8041",8041,30000,4,"male",57,"no",165,100,2015-09-23,FALSE
"8042",8042,12000,3,"male",63,"no",160,102,2015-09-21,FALSE
"8043",8043,20000,4,"female",61,"no",154,90,2015-09-02,TRUE
"8044",8044,1000,3,"female",58,"no",150,70,2015-09-22,TRUE
"8045",8045,3000,3,"male",46,"no",159,112,2015-09-19,FALSE
"8046",8046,2000,1,"female",60,"no",155,90,2015-09-21,TRUE
"8047",8047,0,4,"female",43,"no",158,100,2015-09-04,TRUE
"8048",8048,18000,6,"male",27,"no",165,130,2015-09-03,FALSE
"8049",8049,0,3,"male",52,"no",166,130,2015-09-19,FALSE
"8050",8050,10000,3,"female",59,"no",155,110,2015-09-19,TRUE
"8051",8051,12000,1,"female",72,"used to be",155,116,2015-09-08,TRUE
"8052",8052,40000,3,"female",61,"used to be",145,140,2015-09-05,TRUE
"8053",8053,6000,3,"male",43,"no",166,135,2015-09-23,FALSE
"8054",8054,0,4,"male",30,"no",175,120,2015-09-23,FALSE
"8055",8055,10000,3,"male",60,"no",168,115,2015-09-23,FALSE
"8056",8056,6000,4,"male",50,"no",172,130,2015-09-22,FALSE
"8057",8057,10000,4,"male",49,"no",165,140,2015-09-06,FALSE
"8058",8058,600,3,"male",67,"no",162,100,2015-09-23,FALSE
"8059",8059,20000,4,"male",32,"no",165,150,2015-09-07,FALSE
"8060",8060,0,1,"female",73,"no",152,90,2015-09-23,TRUE
"8061",8061,21600,7,"female",73,"no",148,80,2015-09-03,TRUE
"8062",8062,0,4,"male",59,"no",157,118,2015-09-20,FALSE
"8063",8063,45000,6,"male",52,"no",163,140,2015-08-31,FALSE
"8064",8064,15000,4,"female",63,"no",157,105,2015-09-20,TRUE
"8065",8065,3000,3,"male",73,"no",155,94,2015-09-21,FALSE
"8066",8066,16000,4,"male",41,"no",167,140,2015-09-01,FALSE
"8067",8067,6000,3,"male",43,"no",150,95,2015-09-20,FALSE
"8068",8068,24000,3,"male",43,"no",170,120,2015-08-31,FALSE
"8069",8069,1000,3,"female",47,"yes",150,90,2015-09-21,TRUE
"8070",8070,1000,3,"female",32,"no",153,95,2015-09-20,TRUE
"8071",8071,3600,1,"female",41,"no",156,120,2015-09-23,TRUE
"8072",8072,10000,3,"male",59,"no",155,140,2015-09-19,FALSE
"8073",8073,25000,4,"male",40,"no",167,130,2015-09-04,FALSE
"8074",8074,79900,4,"male",40,"no",175,160,2015-09-04,FALSE
"8075",8075,5000,8,"male",55,"used to be",176,154,2015-09-02,FALSE
"8076",8076,2000,3,"male",74,"no",164,105,2015-09-23,FALSE
"8077",8077,1200,3,"male",48,"no",170,150,2015-09-21,FALSE
"8078",8078,40000,6,"male",59,"yes",170,130,2015-09-03,FALSE
"8079",8079,0,3,"male",64,"no",160,122,2015-09-21,FALSE
"8080",8080,3000,1,"female",45,"used to be",150,80,2015-09-23,TRUE
"8081",8081,900,3,"female",77,"no",155,88,2015-09-21,TRUE
"8082",8082,730,3,"female",82,"no",150,76,2015-09-20,TRUE
"8083",8083,0,4,"female",51,"no",160,110,2015-09-19,TRUE
"8084",8084,24000,5,"female",68,"used to be",140,110,2015-09-10,TRUE
"8085",8085,10000,4,"male",38,"no",160,130,2015-09-22,FALSE
"8086",8086,15000,4,"male",55,"no",167,124,2015-09-21,FALSE
"8087",8087,24000,3,"female",79,"used to be",155,100,2015-09-04,TRUE
"8088",8088,0,4,"male",64,"no",168,98,2015-09-19,FALSE
"8089",8089,3000,3,"female",48,"no",162,120,2015-09-21,TRUE
"8090",8090,6000,3,"female",50,"no",150,90,2015-09-21,TRUE
"8091",8091,18000,3,"female",61,"no",158,115,2015-09-08,TRUE
"8092",8092,15000,3,"male",46,"no",170,130,2015-09-23,FALSE
"8093",8093,1200,3,"male",63,"no",178,120,2015-09-22,FALSE
"8094",8094,8000,4,"male",35,"no",169,130,2015-09-22,FALSE
"8095",8095,8000,6,"female",51,"no",140,70,2015-09-20,TRUE
"8096",8096,14400,4,"female",47,"no",150,98,2015-09-08,TRUE
"8097",8097,24000,4,"female",35,"no",160,120,2015-09-19,TRUE
"8098",8098,4000,3,"female",57,"no",153,90,2015-09-21,TRUE
"8099",8099,20000,6,"female",52,"no",168,130,2015-09-03,TRUE
"8100",8100,1500,3,"male",28,"no",160,108,2015-09-23,FALSE
"8101",8101,18000,4,"male",35,"no",163,110,2015-09-23,FALSE
"8102",8102,20000,10,"male",25,"no",170,62,2015-09-12,FALSE
"8103",8103,35000,3,"male",29,"no",168,120,2015-09-09,FALSE
"8104",8104,30000,6,"male",29,"no",173,120,2015-09-04,FALSE
"8105",8105,15000,3,"male",50,"no",165,120,2015-09-21,FALSE
"8106",8106,50000,12,"male",30,"yes",184,200,2015-09-08,FALSE
"8107",8107,10000,1,"female",44,"no",165,120,2015-09-21,TRUE
"8108",8108,18000,4,"male",40,"no",173,150,2015-09-07,FALSE
"8109",8109,600,3,"female",45,"no",150,100,2015-09-22,TRUE
"8110",8110,20000,9,"male",34,"no",170,170,2015-09-09,FALSE
"8111",8111,6000,3,"male",46,"no",171,126,2015-09-20,FALSE
"8112",8112,35000,6,"female",52,"no",155,105,2015-09-05,TRUE
"8113",8113,20000,6,"female",63,"used to be",160,140,2015-09-11,TRUE
"8114",8114,25000,12,"male",29,"no",168,118,2015-09-09,FALSE
"8115",8115,1200,3,"male",68,"no",160,100,2015-09-20,FALSE
"8116",8116,3000,3,"female",47,"no",148,90,2015-09-22,TRUE
"8117",8117,1980,3,"male",74,"no",160,90,2015-09-21,FALSE
"8118",8118,2000,4,"female",34,"no",158,110,2015-09-22,TRUE
"8119",8119,5400,4,"male",50,"no",150,140,2015-09-21,FALSE
"8120",8120,3000,6,"male",56,"no",161,120,2015-09-21,FALSE
"8121",8121,6000,3,"male",37,"no",168,120,2015-09-23,FALSE
"8122",8122,400,3,"female",57,"no",160,130,2015-09-07,TRUE
"8123",8123,0,3,"male",62,"no",168,100,2015-09-21,FALSE
"8124",8124,5000,4,"male",30,"no",163,120,2015-09-22,FALSE
"8125",8125,8000,3,"male",65,"no",170,140,2015-09-21,FALSE
"8126",8126,5000,8,"male",29,"no",166,110,2015-09-21,FALSE
"8127",8127,30000,4,"female",19,"no",160,100,2015-09-09,TRUE
"8128",8128,18000,8,"female",21,"no",157,100,2015-09-01,TRUE
"8129",8129,3500,3,"female",53,"no",150,97,2015-09-22,TRUE
"8130",8130,9600,4,"female",53,"no",156,95,2015-09-06,TRUE
"8131",8131,45000,7,"male",65,"used to be",169,130,2015-09-06,FALSE
"8132",8132,5000,3,"male",50,"no",165,120,2015-09-22,FALSE
"8133",8133,8000,3,"male",52,"no",169,115,2015-09-22,FALSE
"8134",8134,6000,3,"female",51,"no",168,140,2015-09-01,TRUE
"8135",8135,4000,3,"male",56,"no",160,100,2015-09-21,FALSE
"8136",8136,600,3,"male",81,"no",150,80,2015-09-23,FALSE
"8137",8137,2000,3,"female",58,"no",160,120,2015-09-21,TRUE
"8138",8138,1080,3,"female",65,"no",150,80,2015-09-06,TRUE
"8139",8139,20000,1,"male",57,"no",160,130,2015-09-23,FALSE
"8140",8140,24000,6,"female",49,"no",150,85,2015-09-05,TRUE
"8141",8141,18000,6,"female",50,"no",150,110,2015-09-06,TRUE
"8142",8142,900,1,"female",68,"no",155,100,2015-09-09,TRUE
"8143",8143,2200,4,"male",61,"no",160,100,2015-09-21,FALSE
"8144",8144,2000,4,"female",51,"no",150,90,2015-09-21,TRUE
"8145",8145,28800,3,"male",78,"used to be",163,140,2015-09-05,FALSE
"8146",8146,4000,4,"female",59,"no",160,130,2015-09-22,TRUE
"8147",8147,37200,4,"male",62,"used to be",162,120,2015-09-05,FALSE
"8148",8148,21600,11,"male",35,"no",173,140,2015-09-06,FALSE
"8149",8149,8000,3,"male",51,"no",165,160,2015-09-22,FALSE
"8150",8150,2500,1,"female",45,"no",160,130,2015-09-23,TRUE
"8151",8151,15000,3,"female",48,"no",153,95,2015-09-09,TRUE
"8152",8152,21000,9,"female",45,"yes",155,100,2015-09-23,TRUE
"8153",8153,6000,3,"female",47,"no",158,96,2015-09-21,TRUE
"8154",8154,5400,3,"female",48,"no",155,130,2015-09-06,TRUE
"8155",8155,7200,3,"male",73,"no",170,90,2015-09-23,FALSE
"8156",8156,6000,3,"male",35,"no",168,105,2015-09-23,FALSE
"8157",8157,40000,10,"male",59,"yes",168,124,2015-09-05,FALSE
"8158",8158,25000,3,"male",69,"used to be",175,140,2015-09-09,FALSE
"8159",8159,0,1,"male",90,"no",165,80,2015-09-19,FALSE
"8160",8160,24000,4,"female",70,"used to be",152,120,2015-09-06,TRUE
"8161",8161,0,2,"male",90,"no",165,120,2015-09-20,FALSE
"8162",8162,2400,3,"male",63,"no",160,95,2015-09-21,FALSE
"8163",8163,3000,3,"female",52,"no",161,90,2015-09-21,TRUE
"8164",8164,26400,3,"male",72,"used to be",160,110,2015-09-10,FALSE
"8165",8165,5000,4,"male",65,"no",162,110,2015-09-23,FALSE
"8166",8166,36000,7,"male",63,"used to be",160,120,2015-09-21,FALSE
"8167",8167,0,11,"female",26,"no",163,100,2015-09-06,TRUE
"8168",8168,10000,11,"male",41,"no",170,140,2015-09-07,FALSE
"8169",8169,25200,12,"female",26,"yes",155,96,2015-09-12,TRUE
"8170",8170,40000,12,"female",60,"used to be",155,110,2015-09-12,TRUE
"8171",8171,16000,4,"female",39,"used to be",155,102,2015-09-10,TRUE
"8172",8172,26000,10,"female",33,"no",156,110,2015-09-08,TRUE
"8173",8173,1e+05,7,"male",40,"no",171,130,2015-09-12,FALSE
"8174",8174,0,1,"female",76,"no",150,80,2015-09-22,TRUE
"8175",8175,40000,3,"male",44,"no",163,120,2015-09-20,FALSE
"8176",8176,18000,4,"female",39,"no",158,106,2015-09-20,TRUE
"8177",8177,4000,4,"male",33,"no",168,145,2015-09-23,FALSE
"8178",8178,0,6,"female",51,"no",163,155,2015-09-12,TRUE
"8179",8179,60000,3,"male",49,"no",165,150,2015-09-23,FALSE
"8180",8180,60000,6,"male",33,"no",171,160,2015-09-08,FALSE
"8181",8181,44400,6,"male",75,"used to be",170,120,2015-09-09,FALSE
"8182",8182,900,4,"male",72,"no",172,125,2015-09-10,FALSE
"8183",8183,15600,4,"male",58,"no",173,126,2015-09-10,FALSE
"8184",8184,22000,4,"male",64,"no",168,120,2015-09-09,FALSE
"8185",8185,20000,3,"female",38,"no",165,130,2015-08-01,TRUE
"8186",8186,14000,6,"female",41,"yes",175,150,2015-07-29,TRUE
"8187",8187,2000,4,"female",71,"no",155,100,2015-08-02,TRUE
"8188",8188,13000,4,"female",61,"no",150,106,2015-07-29,TRUE
"8189",8189,4000,1,"male",86,"no",148,80,2015-07-30,FALSE
"8190",8190,50000,4,"female",58,"no",155,110,2015-08-01,TRUE
"8191",8191,30000,4,"male",45,"no",165,120,2015-07-31,FALSE
"8192",8192,3000,4,"male",47,"no",168,130,2015-07-29,FALSE
"8193",8193,1080,3,"female",73,"no",145,100,2015-07-30,TRUE
"8194",8194,50000,4,"male",41,"yes",165,150,2015-07-30,FALSE
"8195",8195,2000,4,"male",46,"no",162,120,2015-07-30,FALSE
"8196",8196,11000,4,"male",71,"no",158,98,2015-08-02,FALSE
"8197",8197,5000,1,"female",63,"no",155,110,2015-07-31,TRUE
"8198",8198,7000,3,"female",45,"no",155,90,2015-07-31,TRUE
"8199",8199,55000,3,"female",58,"no",180,130,2015-07-31,TRUE
"8200",8200,25200,4,"male",60,"no",170,118,2015-07-29,FALSE
"8201",8201,40000,7,"male",65,"no",165,150,2015-07-31,FALSE
"8202",8202,0,1,"female",52,"no",160,120,2015-08-01,TRUE
"8203",8203,20000,4,"male",37,"no",170,120,2015-08-01,FALSE
"8204",8204,40000,4,"female",43,"no",160,140,2015-07-31,TRUE
"8205",8205,20000,3,"male",49,"used to be",170,110,2015-07-31,FALSE
"8206",8206,12000,3,"male",57,"no",170,100,2015-08-02,FALSE
"8207",8207,20000,2,"male",53,"no",167,95,2015-07-29,FALSE
"8208",8208,1500,2,"male",75,"no",170,95,2015-07-30,FALSE
"8209",8209,5000,1,"female",44,"no",150,105,2015-07-31,TRUE
"8210",8210,10000,3,"female",47,"no",145,80,2015-08-01,TRUE
"8211",8211,20000,4,"male",78,"no",173,96,2015-08-01,FALSE
"8212",8212,8000,1,"female",54,"no",185,160,2015-08-02,TRUE
"8213",8213,0,3,"female",57,"no",155,120,2015-08-01,TRUE
"8214",8214,12000,3,"female",59,"yes",150,90,2015-07-31,TRUE
"8215",8215,0,3,"female",62,"no",165,70,2015-07-30,TRUE
"8216",8216,11400,1,"female",60,"no",160,150,2015-07-29,TRUE
"8217",8217,20000,3,"female",37,"no",158,118,2015-08-01,TRUE
"8218",8218,1000,3,"female",45,"no",160,150,2015-07-30,TRUE
"8219",8219,0,3,"female",45,"no",160,90,2015-08-01,TRUE
"8220",8220,10000,1,"female",66,"no",155,120,2015-08-01,TRUE
"8221",8221,30000,4,"female",28,"no",140,110,2015-07-31,TRUE
"8222",8222,15000,4,"female",49,"no",155,110,2015-07-29,TRUE
"8223",8223,12000,3,"female",67,"no",148,120,2015-07-31,TRUE
"8224",8224,5000,3,"female",49,"no",158,100,2015-07-30,TRUE
"8225",8225,2500,3,"female",69,"no",155,105,2015-07-31,TRUE
"8226",8226,1000,3,"male",63,"no",163,110,2015-07-29,FALSE
"8227",8227,7000,3,"male",58,"no",168,108,2015-07-31,FALSE
"8228",8228,5000,3,"male",73,"no",158,90,2015-07-29,FALSE
"8229",8229,12000,1,"female",65,"no",165,55,2015-08-01,TRUE
"8230",8230,11520,1,"female",65,"no",155,120,2015-07-29,TRUE
"8231",8231,40000,7,"female",66,"no",152,110,2015-08-01,TRUE
"8232",8232,1000,3,"female",40,"no",155,110,2015-07-29,TRUE
"8233",8233,50000,4,"male",20,"no",167,105,2015-07-30,FALSE
"8234",8234,10000,3,"female",59,"no",160,110,2015-07-29,TRUE
"8235",8235,2000,3,"male",62,"no",170,110,2015-07-30,FALSE
"8236",8236,4000,3,"male",48,"no",160,100,2015-08-01,FALSE
"8237",8237,10000,3,"male",66,"no",160,120,2015-07-30,FALSE
"8238",8238,12000,6,"female",46,"no",160,110,2015-07-29,TRUE
"8239",8239,0,6,"female",25,"no",150,100,2015-07-31,TRUE
"8240",8240,800,1,"male",63,"no",165,110,2015-08-01,FALSE
"8241",8241,1300,1,"male",76,"no",165,100,2015-08-01,FALSE
"8242",8242,10000,4,"male",49,"no",166,130,2015-08-01,FALSE
"8243",8243,6600,3,"female",62,"no",150,110,2015-07-30,TRUE
"8244",8244,40000,3,"female",40,"no",161,130,2015-08-01,TRUE
"8245",8245,20000,1,"male",48,"no",155,105,2015-07-31,FALSE
"8246",8246,18000,3,"male",61,"no",166,150,2015-07-29,FALSE
"8247",8247,8000,1,"male",63,"no",162,120,2015-08-01,FALSE
"8248",8248,5000,3,"female",43,"no",160,140,2015-07-31,TRUE
"8249",8249,5000,1,"female",49,"no",157,105,2015-08-01,TRUE
"8250",8250,9000,1,"female",72,"no",155,80,2015-08-01,TRUE
"8251",8251,30000,11,"female",47,"no",152,104,2015-08-01,TRUE
"8252",8252,800,10,"female",21,"no",158,100,2015-07-29,TRUE
"8253",8253,14000,3,"female",67,"no",150,130,2015-08-01,TRUE
"8254",8254,2000,3,"female",68,"no",150,70,2015-08-01,TRUE
"8255",8255,3000,4,"female",43,"no",162,110,2015-07-30,TRUE
"8256",8256,30000,4,"male",44,"no",170,150,2015-07-31,FALSE
"8257",8257,5000,1,"female",41,"no",158,118,2015-07-31,TRUE
"8258",8258,5000,4,"male",68,"no",164,110,2015-07-31,FALSE
"8259",8259,80000,3,"male",45,"no",168,140,2015-07-31,FALSE
"8260",8260,10000,6,"female",35,"no",163,110,2015-07-31,TRUE
"8261",8261,1080,1,"male",80,"no",155,95,2015-08-01,FALSE
"8262",8262,1200,3,"male",63,"no",150,102,2015-07-31,FALSE
"8263",8263,20000,8,"male",22,"no",175,120,2015-07-30,FALSE
"8264",8264,20000,11,"female",43,"yes",161,106,2015-08-01,TRUE
"8265",8265,0,12,"female",22,"no",160,100,2015-07-29,TRUE
"8266",8266,13000,3,"female",61,"no",155,104,2015-08-02,TRUE
"8267",8267,2000,1,"female",47,"no",150,105,2015-07-30,TRUE
"8268",8268,5000,7,"male",37,"no",161,150,2015-08-01,FALSE
"8269",8269,10000,3,"female",50,"no",162,120,2015-08-02,TRUE
"8270",8270,18000,3,"female",44,"no",145,145,2015-07-29,TRUE
"8271",8271,11000,3,"female",63,"no",163,110,2015-07-29,TRUE
"8272",8272,1080,3,"male",73,"no",165,80,2015-07-29,FALSE
"8273",8273,20000,3,"male",50,"no",170,130,2015-07-30,FALSE
"8274",8274,3000,3,"female",35,"no",156,90,2015-08-01,TRUE
"8275",8275,10000,4,"female",19,"no",150,108,2015-07-31,TRUE
"8276",8276,30000,3,"male",36,"no",165,98,2015-07-31,FALSE
"8277",8277,4000,3,"female",47,"no",150,100,2015-08-01,TRUE
"8278",8278,4000,3,"female",66,"no",155,80,2015-07-30,TRUE
"8279",8279,9000,3,"male",72,"no",164,120,2015-07-31,FALSE
"8280",8280,4000,1,"female",55,"no",154,103,2015-08-01,TRUE
"8281",8281,20000,4,"male",72,"used to be",162,100,2015-07-31,FALSE
"8282",8282,1000,3,"female",47,"no",134,75,2015-07-31,TRUE
"8283",8283,10000,3,"male",43,"no",167,140,2015-07-31,FALSE
"8284",8284,6500,4,"female",69,"no",151,90,2015-07-31,TRUE
"8285",8285,10000,1,"female",65,"no",167,60,2015-07-31,TRUE
"8286",8286,1200,1,"female",41,"no",145,52,2015-08-01,TRUE
"8287",8287,5000,10,"male",20,"no",165,120,2015-07-30,FALSE
"8288",8288,24000,4,"female",33,"no",160,110,2015-08-01,TRUE
"8289",8289,10000,6,"male",58,"no",167,118,2015-08-01,FALSE
"8290",8290,10000,3,"female",45,"no",150,110,2015-07-30,TRUE
"8291",8291,5000,3,"male",44,"no",150,110,2015-07-31,FALSE
"8292",8292,5000,3,"male",69,"no",160,106,2015-07-30,FALSE
"8293",8293,1080,4,"male",63,"no",168,110,2015-07-31,FALSE
"8294",8294,2000,1,"female",65,"no",162,85,2015-08-01,TRUE
"8295",8295,10800,4,"female",61,"no",159,148,2015-07-29,TRUE
"8296",8296,30000,3,"male",65,"no",154,100,2015-08-01,FALSE
"8297",8297,10500,3,"male",59,"no",143,80,2015-08-02,FALSE
"8298",8298,5000,3,"male",24,"no",180,140,2015-08-01,FALSE
"8299",8299,0,1,"male",74,"no",155,112,2015-07-30,FALSE
"8300",8300,3000,1,"female",67,"no",150,82,2015-07-30,TRUE
"8301",8301,18000,2,"male",65,"yes",165,120,2015-07-30,FALSE
"8302",8302,5000,7,"male",42,"no",175,140,2015-07-30,FALSE
"8303",8303,10800,4,"female",61,"no",160,100,2015-07-29,TRUE
"8304",8304,2500,4,"male",49,"no",168,90,2015-07-29,FALSE
"8305",8305,0,3,"female",43,"no",154,102,2015-07-31,TRUE
"8306",8306,4000,3,"female",67,"no",150,84,2015-08-02,TRUE
"8307",8307,13200,2,"male",76,"no",166,120,2015-07-29,FALSE
"8308",8308,12000,3,"male",64,"no",165,90,2015-07-29,FALSE
"8309",8309,0,3,"female",45,"no",160,133,2015-07-29,TRUE
"8310",8310,1e+05,6,"male",44,"no",165,170,2015-07-31,FALSE
"8311",8311,15000,3,"female",55,"no",160,105,2015-07-29,TRUE
"8312",8312,45000,4,"female",44,"yes",160,110,2015-07-30,TRUE
"8313",8313,0,12,"male",19,"no",175,130,2015-07-29,FALSE
"8314",8314,70000,6,"male",25,"no",168,118,2015-07-30,FALSE
"8315",8315,20000,3,"female",47,"no",160,110,2015-07-30,TRUE
"8316",8316,0,6,"female",23,"no",158,105,2015-07-29,TRUE
"8317",8317,1000,3,"female",37,"no",152,100,2015-07-30,TRUE
"8318",8318,30000,6,"male",33,"no",168,100,2015-08-01,FALSE
"8319",8319,2000,1,"male",53,"no",155,120,2015-08-01,FALSE
"8320",8320,20000,1,"male",57,"no",170,120,2015-07-30,FALSE
"8321",8321,0,1,"female",38,"no",165,110,2015-07-31,TRUE
"8322",8322,2600,1,"female",83,"no",150,90,2015-08-02,TRUE
"8323",8323,5000,7,"male",73,"no",171,140,2015-08-01,FALSE
"8324",8324,30000,4,"male",70,"no",173,150,2015-08-02,FALSE
"8325",8325,25000,3,"male",68,"used to be",160,105,2015-07-29,FALSE
"8326",8326,60000,3,"male",41,"no",150,120,2015-07-31,FALSE
"8327",8327,9900,3,"male",65,"no",159,100,2015-08-01,FALSE
"8328",8328,800,1,"female",66,"no",150,140,2015-07-31,TRUE
"8329",8329,15000,4,"female",39,"no",145,100,2015-08-01,TRUE
"8330",8330,1600,3,"male",63,"no",175,95,2015-08-01,FALSE
"8331",8331,3660,1,"female",73,"no",150,75,2015-07-30,TRUE
"8332",8332,15000,4,"male",41,"no",165,100,2015-08-01,FALSE
"8333",8333,1060,3,"female",66,"no",150,100,2015-08-01,TRUE
"8334",8334,12000,1,"female",78,"no",148,71,2015-07-31,TRUE
"8335",8335,75000,6,"male",47,"no",166,136,2015-08-01,FALSE
"8336",8336,8000,3,"male",65,"no",165,120,2015-08-01,FALSE
"8337",8337,10000,4,"male",36,"yes",167,120,2015-08-01,FALSE
"8338",8338,10000,3,"male",39,"no",162,140,2015-07-31,FALSE
"8339",8339,0,3,"female",37,"no",165,100,2015-07-30,TRUE
"8340",8340,15000,1,"female",83,"no",155,90,2015-07-31,TRUE
"8341",8341,0,1,"female",53,"no",155,120,2015-08-01,TRUE
"8342",8342,0,1,"male",43,"no",165,120,2015-08-01,FALSE
"8343",8343,960,1,"male",69,"no",162,100,2015-07-29,FALSE
"8344",8344,60000,12,"female",28,"no",173,135,2015-07-31,TRUE
"8345",8345,10000,4,"female",50,"no",161,124,2015-07-31,TRUE
"8346",8346,12000,4,"female",48,"no",160,107,2015-07-30,TRUE
"8347",8347,10000,4,"male",26,"yes",170,115,2015-07-30,FALSE
"8348",8348,0,12,"female",20,"no",169,112,2015-08-01,TRUE
"8349",8349,0,4,"female",47,"no",158,140,2015-08-01,TRUE
"8350",8350,9600,1,"male",62,"no",157,100,2015-07-30,FALSE
"8351",8351,50000,9,"male",47,"yes",161,140,2015-08-01,FALSE
"8352",8352,10000,3,"male",68,"no",164,110,2015-07-31,FALSE
"8353",8353,12000,3,"male",53,"yes",165,140,2015-08-01,FALSE
"8354",8354,800,1,"female",41,"no",148,115,2015-07-31,TRUE
"8355",8355,12000,1,"female",67,"no",155,100,2015-07-31,TRUE
"8356",8356,20000,3,"male",35,"no",162,90,2015-07-29,FALSE
"8357",8357,2000,1,"female",68,"no",160,100,2015-08-02,TRUE
"8358",8358,15000,3,"male",29,"no",170,160,2015-07-30,FALSE
"8359",8359,2500,3,"female",71,"no",165,90,2015-07-30,TRUE
"8360",8360,30000,2,"male",64,"no",160,120,2015-07-31,FALSE
"8361",8361,1080,3,"male",73,"no",158,95,2015-07-30,FALSE
"8362",8362,40000,4,"male",30,"no",170,130,2015-07-31,FALSE
"8363",8363,5000,1,"male",44,"no",160,106,2015-08-01,FALSE
"8364",8364,60000,7,"female",40,"no",155,100,2015-07-31,TRUE
"8365",8365,7000,1,"male",46,"no",173,140,2015-07-31,FALSE
"8366",8366,12000,4,"male",18,"no",170,130,2015-07-30,FALSE
"8367",8367,10000,3,"female",42,"no",160,130,2015-07-30,TRUE
"8368",8368,10000,1,"female",66,"no",155,80,2015-08-01,TRUE
"8369",8369,20000,3,"male",47,"no",160,105,2015-08-02,FALSE
"8370",8370,1000,3,"female",28,"no",160,100,2015-07-31,TRUE
"8371",8371,10000,3,"male",54,"no",165,118,2015-08-01,FALSE
"8372",8372,0,1,"female",66,"no",155,140,2015-07-30,TRUE
"8373",8373,40000,4,"male",30,"no",170,170,2015-07-30,FALSE
"8374",8374,30000,4,"male",46,"no",168,120,2015-08-02,FALSE
"8375",8375,0,1,"female",69,"no",156,126,2015-07-30,TRUE
"8376",8376,10000,1,"male",65,"no",167,110,2015-08-01,FALSE
"8377",8377,7000,4,"male",52,"no",165,120,2015-07-30,FALSE
"8378",8378,3000,1,"male",63,"no",162,130,2015-07-29,FALSE
"8379",8379,2000,3,"female",26,"no",158,110,2015-08-02,TRUE
"8380",8380,10000,1,"female",49,"no",165,130,2015-08-01,TRUE
"8381",8381,5000,4,"female",60,"no",156,100,2015-07-30,TRUE
"8382",8382,20000,3,"male",59,"no",160,120,2015-07-29,FALSE
"8383",8383,30000,3,"male",32,"no",165,110,2015-08-01,FALSE
"8384",8384,30000,3,"male",50,"no",162,113,2015-08-02,FALSE
"8385",8385,30000,1,"female",47,"no",160,110,2015-08-01,TRUE
"8386",8386,3600,3,"male",88,"used to be",168,90,2015-08-01,FALSE
"8387",8387,45000,3,"male",60,"no",167,130,2015-07-30,FALSE
"8388",8388,5000,1,"female",67,"no",160,85,2015-08-01,TRUE
"8389",8389,40000,4,"male",21,"no",172,120,2015-08-02,FALSE
"8390",8390,12000,4,"male",50,"used to be",168,110,2015-08-01,FALSE
"8391",8391,5000,4,"female",46,"no",155,105,2015-08-02,TRUE
"8392",8392,0,3,"female",69,"no",153,62,2015-07-30,TRUE
"8393",8393,2400,1,"male",86,"no",172,130,2015-08-01,FALSE
"8394",8394,1000,1,"male",66,"no",162,107,2015-07-31,FALSE
"8395",8395,2000,3,"male",76,"used to be",165,90,2015-08-02,FALSE
"8396",8396,700,3,"female",62,"no",152,105,2015-07-30,TRUE
"8397",8397,10000,3,"male",63,"used to be",175,140,2015-08-02,FALSE
"8398",8398,2000,3,"male",53,"no",160,140,2015-07-30,FALSE
"8399",8399,960,1,"male",62,"no",155,140,2015-07-30,FALSE
"8400",8400,5000,2,"male",73,"no",160,94,2015-07-29,FALSE
